time_s,target_x,target_y,target_z,ee_x,ee_y,ee_z,obstacle1_x,obstacle1_y,obstacle1_z,obstacle2_x,obstacle2_y,obstacle2_z,tracking_error_m,min_safety_margin_m,cbf_torque_correction_nm
1.95,0.4468174468454742,0.0281822654942,0.3487522645549831,0.44288392106391383,0.025240008232872542,0.3459442757724066,-0.020593769370702442,0.2579934153784886,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0056581184035958115,0.11301693995406167,0.0
1.96,0.4469045080560329,0.02828156673177275,0.34876839438050694,0.44298732518173256,0.025341445382581457,0.3459713980006674,-0.020593769370702442,0.25670859878589597,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005640197156794934,0.1117352437375059,0.0
1.97,0.44699012786493375,0.02838021637546878,0.34878308497037674,0.44308946563089613,0.025442303316679085,0.3459972496893603,-0.020593769370702442,0.2554081093044145,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005622043864824462,0.1104379289415666,0.0
1.98,0.44707430298096196,0.028478212152404654,0.34879633547606814,0.44319033848680023,0.02554257949946471,0.34602182920846913,-0.020593769370702442,0.25409248737848855,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005603659901694818,0.1091255372712833,0.0
1.99,0.4471570301684364,0.02857555180476201,0.3488081451322355,0.4432899398713669,0.025642271412239202,0.3460451350017734,-0.020593769370702442,0.25276227345256264,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0055850466612091965,0.10779861041804714,0.0
2.0,0.44723830624733407,0.028672233089839565,0.34881851325675645,0.4433882659531469,0.025741376553309298,0.3460671655868976,-0.020593769370702442,0.25141800797108116,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005566205557201852,0.10645769005839231,0.0
2.0100000000000002,0.44731812809341265,0.028768253780104783,0.348827439250771,0.44348531294742344,0.025839892437993287,0.3460879195553577,-0.020593769370702442,0.25006023137848854,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0055471380237789684,0.10510331785272267,0.0
2.02,0.44739649263833015,0.02886361166324521,0.3488349225987161,0.44358107711631556,0.02593781659862479,0.3461073955726035,-0.020593769370702442,0.2486894841192293,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005527845515565878,0.1037360354439702,0.0
2.0300000000000002,0.4474733968697631,0.028958304542219437,0.3488409628683558,0.44367555476887716,0.026035146584558952,0.3461255923780588,-0.020593769370702442,0.2473063066377478,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0055083295079607925,0.10235638445618292,0.0
2.04,0.44754883783152233,0.029052330235307722,0.3488455597108058,0.44376874226120167,0.02613187996217684,0.3461425087851565,-0.020593769370702442,0.24591123937848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005488591497391794,0.10096490649303852,0.0
2.05,0.4476228126236665,0.029145686576162254,0.34884871286055363,0.44386063599652026,0.026228014314891114,0.34615814368137204,-0.020593769370702442,0.244504822785896,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005468633001582601,0.09956214313627962,0.0
2.06,0.4476953184026138,0.029238371413857073,0.34885042213547435,0.44395123242530393,0.026323547243151807,0.3461724960282523,-0.020593769370702442,0.24308759730441448,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005448455559822198,0.09814863594406881,0.0
2.07,0.44776635238125095,0.02933038261293762,0.34885068743684067,0.4440405280453612,0.026418476364451667,0.346185564861441,-0.020593769370702442,0.2416601033784886,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005428060733243956,0.09672492644925923,0.0
2.08,0.4478359118290406,0.02942171805346993,0.3488495087493289,0.444128519401939,0.02651279931333187,0.34619734929070084,-0.020593769370702442,0.24022288145256263,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005407450105109344,0.09529155615757609,0.0
2.09,0.4479039940721261,0.029512375631089497,0.3488468861410196,0.44421520308781937,0.02660651374138836,0.34620784849993297,-0.020593769370702442,0.23877647197108118,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005386625281100619,0.09384906654570788,0.0
2.1,0.44797059649343446,0.029602353257049747,0.34884281976339404,0.44430057574341864,0.026699617317277845,0.34621706174719247,-0.020593769370702442,0.23732141537848855,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005365587889620018,0.09239799905930099,0.0
2.11,0.4480357165327768,0.029691648858270157,0.34883730985132494,0.4443846340568841,0.0267921077267239,0.3462249883646988,-0.020593769370702442,0.23585825211922934,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005344339582098795,0.09093889511085662,0.0
2.12,0.44809935168694676,0.029780260377384023,0.3488303567230634,0.44446737476419107,0.02688398267252391,0.34623162775884647,-0.020593769370702442,0.2343875226377478,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005322882033312367,0.08947229607752336,0.0
2.13,0.44816149950981693,0.02986818577278586,0.34882196078022004,0.44454879464923763,0.026975239874555232,0.34623697941020787,-0.020593769370702442,0.2329097673784886,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0053012169417080745,0.08799874329878499,0.0
2.14,0.44822215761243256,0.02995542301867846,0.3488121225077423,0.444628890543942,0.02706587706978179,0.34624104287353713,-0.020593769370702442,0.23142552678589595,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005279346029737816,0.08651877807403652,0.0
2.15,0.44828132366310375,0.030041970105119522,0.348800842473886,0.44470765932833556,0.02715589201226183,0.3462438177777668,-0.020593769370702442,0.2299353413044145,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005257271044204459,0.08503294166004735,0.0
2.16,0.4483389953874948,0.030127825038068014,0.3487881213301828,0.44478509793065846,0.02724528247315457,0.34624530382600316,-0.020593769370702442,0.22843975137848854,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005234993756615923,0.08354177526830572,0.0
2.17,0.44839517056871164,0.030212985839430075,0.34877395981140236,0.44486120332745116,0.027334046240727293,0.34624550079551686,-0.020593769370702442,0.22693929745256264,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005212515963552901,0.08204582006224315,0.0
2.18,0.4484498470473872,0.03029745054710461,0.34875835873551014,0.44493597254365014,0.02742218112036317,0.3462444085377324,-0.020593769370702442,0.22543451997108113,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005189839487043335,0.0805456171543322,0.0
2.19,0.44850302272176457,0.030381217215028487,0.34874131900361993,0.4450094026526771,0.027509684934568984,0.3462420269782115,-0.020593769370702442,0.22392595937848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005166966174954316,0.07904170760305765,0.0
2.2,0.44855469554777716,0.03046428391322139,0.3487228415999419,0.44508149077653314,0.02759655552298221,0.34623835611663367,-0.020593769370702442,0.2224141561192293,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005143897901392021,0.0775346324097545,0.0
2.21,0.448604863539128,0.03054664872783026,0.3487029275917257,0.44515223408588755,0.027682790742380323,0.3462333960267744,-0.020593769370702442,0.22089965063774786,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0051206365671173796,0.07602493251531192,0.0
2.22,0.44865352476736564,0.030628309761173412,0.34868157812919903,0.4452216298001702,0.027768388466687582,0.34622714685647915,-0.020593769370702442,0.21938298337848855,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005097184099973252,0.0745131487967389,0.0
2.23,0.4487006773619585,0.030709265131784257,0.34865879444550074,0.4452896751876596,0.027853346586984462,0.34621960882763475,-0.020593769370702442,0.21786469478589598,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005073542455327197,0.07299982206358963,0.0
2.24,0.4487463195103667,0.03078951297445463,0.34863457785661023,0.4453563675655723,0.027937663011515665,0.34621078223613483,-0.020593769370702442,0.21634532530441447,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005049713616529765,0.07148549305424512,0.0
2.25,0.44879044945811153,0.030869051440277788,0.34860892976127084,0.4454217043001514,0.028021335665698796,0.3462006674518461,-0.020593769370702442,0.2148254153784886,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.005025699595385886,0.06997070243205081,0.0
2.2600000000000002,0.44883306550884333,0.030947878696690995,0.34858185164090943,0.44548568280675416,0.02810436249213362,0.34618926491856683,-0.020593769370702442,0.2133055054525626,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0050015024326452474,0.06845599078130546,0.0
2.27,0.44887416602440633,0.031025992927517756,0.34855334505955077,0.4455483005499383,0.028186741450610592,0.34617657515398403,-0.020593769370702442,0.21178613597108117,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004977124198509164,0.06694189860310415,0.0
2.2800000000000002,0.44891374942490175,0.031103392333009648,0.348523411663727,0.44560955504354915,0.028268470518121126,0.3461625987496286,-0.020593769370702442,0.21026784737848853,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004952566993152812,0.06542896631102957,0.0
2.29,0.44895181418874863,0.031180075129887783,0.3484920531823828,0.44566944385080487,0.02834954768886564,0.34614733637082257,-0.020593769370702442,0.20875118011922933,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004927832947270594,0.06391773422669636,0.0
2.3000000000000003,0.4489883588527421,0.031256039551383924,0.3484592714267753,0.4457279645843808,0.028429970974264723,0.34613078875662845,-0.020593769370702442,0.2072366746377478,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0049029242226367115,0.062408742575144276,0.0
2.31,0.4490233820121097,0.031331283847281156,0.34842506829036957,0.4457851149064942,0.028509738402967652,0.3461129567197907,-0.020593769370702442,0.20572487137848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004877843012689339,0.06090253148008581,0.0
2.32,0.44905688232056556,0.03140580628395423,0.3483894457487293,0.4458408925289872,0.028588848020862864,0.34609384114667696,-0.020593769370702442,0.20421631078589603,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004852591543134359,0.05939964095900551,0.0
2.33,0.449088858490362,0.0314796051444095,0.34835240585940264,0.44589529521340954,0.028667297891088905,0.34607344299721293,-0.020593769370702442,0.20271153330441452,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004827172072571985,0.05790061091811729,0.0
2.34,0.4491193092923389,0.03155267872832449,0.34831395076180316,0.4459483207711017,0.028745086094043363,0.3460517633048162,-0.020593769370702442,0.2012110793784886,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004801586893146574,0.0564059811471817,0.0
